,Open,High,Low,Close,Volume,Dividends,Stock Splits,Sentiment,transformer_sentiment
2024-03-07,406.1199951171875,409.7799987792969,402.239990234375,409.1400146484375,18718500,0.0,0.0,0,1.0
2024-03-08,407.9599914550781,410.4200134277344,404.3299865722656,406.2200012207031,17971700,0.0,0.0,0,1.0
2024-03-11,403.760009765625,405.67999267578125,401.260009765625,404.5199890136719,16120800,0.0,0.0,1,1.0
2024-03-12,407.6199951171875,415.57000732421875,406.7900085449219,415.2799987792969,22457000,0.0,0.0,0,1.0
2024-03-13,418.1000061035156,418.17999267578125,411.45001220703125,415.1000061035156,17115900,0.0,0.0,0,1.0
2024-03-14,420.239990234375,427.82000732421875,417.989990234375,425.2200012207031,34157300,0.0,0.0,0,1.0
2024-03-15,419.2900085449219,422.6000061035156,412.7900085449219,416.4200134277344,45049800,0.0,0.0,0,1.0
2024-03-18,414.25,420.7300109863281,413.7799987792969,417.32000732421875,20106000,0.0,0.0,0,1.0
2024-03-19,417.8299865722656,421.6700134277344,415.54998779296875,421.4100036621094,19837900,0.0,0.0,0,1.0
2024-03-20,422.0,425.9599914550781,420.6600036621094,425.2300109863281,17860100,0.0,0.0,0,1.0
2024-03-21,429.8299865722656,430.82000732421875,427.1600036621094,429.3699951171875,21296200,0.0,0.0,0,1.0
2024-03-22,429.70001220703125,429.8599853515625,426.07000732421875,428.739990234375,17636500,0.0,0.0,0,1.0
2024-03-25,425.239990234375,427.4100036621094,421.6099853515625,422.8599853515625,18060500,0.0,0.0,0,1.0
2024-03-26,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,16725600,0.0,0.0,0,1.0
2024-03-27,424.44000244140625,424.45001220703125,419.010009765625,421.42999267578125,16705000,0.0,0.0,0,1.0
2024-03-28,420.9599914550781,421.8699951171875,419.1199951171875,420.7200012207031,21871200,0.0,0.0,0,1.0
2024-04-01,423.95001220703125,427.8900146484375,422.2200012207031,424.57000732421875,16316000,0.0,0.0,0,1.0
2024-04-02,420.1099853515625,422.3800048828125,417.8399963378906,421.44000244140625,17912000,0.0,0.0,0,1.0
2024-04-03,419.7300109863281,423.260009765625,419.0899963378906,420.45001220703125,16502300,0.0,0.0,0,1.0
2024-04-04,424.989990234375,428.6700134277344,417.57000732421875,417.8800048828125,19370900,0.0,0.0,0,1.0
2024-04-05,420.010009765625,426.510009765625,418.32000732421875,425.5199890136719,16544300,0.0,0.0,0,1.0
2024-04-08,425.1700134277344,427.2799987792969,423.29998779296875,424.5899963378906,14272400,0.0,0.0,0,1.0
2024-04-09,426.44000244140625,427.739990234375,421.6199951171875,426.2799987792969,12512300,0.0,0.0,0,1.0
2024-04-10,422.19000244140625,424.0299987792969,419.70001220703125,423.260009765625,16216600,0.0,0.0,0,1.0
2024-04-11,425.82000732421875,429.3699951171875,422.3599853515625,427.92999267578125,17966400,0.0,0.0,0,1.0
2024-04-12,424.04998779296875,425.17999267578125,419.7699890136719,421.8999938964844,19232100,0.0,0.0,0,1.0
2024-04-15,426.6000061035156,426.82000732421875,413.42999267578125,413.6400146484375,20273500,0.0,0.0,0,1.0
2024-04-16,414.57000732421875,418.3999938964844,413.7300109863281,414.5799865722656,16765600,0.0,0.0,0,1.0
2024-04-17,417.25,418.8800048828125,410.3299865722656,411.8399963378906,15855500,0.0,0.0,0,1.0
2024-04-18,410.6300048828125,411.8900146484375,403.95001220703125,404.2699890136719,21029900,0.0,0.0,0,1.0
2024-04-19,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,30276500,0.0,0.0,0,1.0
2024-04-22,400.0799865722656,402.8500061035156,395.75,400.9599914550781,20286900,0.0,0.0,0,1.0
2024-04-23,404.239990234375,408.20001220703125,403.05999755859375,407.57000732421875,15734500,0.0,0.0,0,1.0
2024-04-24,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,15065300,0.0,0.0,0,1.0
2024-04-25,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,40586500,0.0,0.0,0,1.0
2024-04-26,412.1700134277344,413.0,405.760009765625,406.32000732421875,29694700,0.0,0.0,0,1.0
2024-04-29,405.25,406.32000732421875,399.19000244140625,402.25,19582100,0.0,0.0,-1,1.0
